ID,Jornada,Puntos,Pases totales,Pases precisos,Balones en largo totales,Centros totales,Duelos aereos perdidos,Duelos perdidos,Duelos ganados,Regateado,Regates totales,Regates completados,Tiros a puerta,Tiros bloqueados en ataque,Goles,Despejes totales,Intercepciones,Entradas totales,Faltas recibidas,Minutos jugados,Toques,Valoracion.1,Posesiones perdidas,Goles esperados,Pases clave,MATCH_STAT_expectedAssists,Balones en largo precisos,Asistencias de gol,Perdidas,Tiros fuera,Faltas cometidas,Duelos aereos ganados,Tiros bloqueados en defensa,Centros precisos,Ocasiones claras falladas,Ocasiones creadas,Fueras de juego,Errores que llevan a disparo,Tiros al palo,Penaltis provocados,Despejes en la linea de gol,Despejes por alto,Paradas desde dentro del area,Paradas,Salidas totales,Salidas precisas,Goles evitados,Despejes con los punos,Entradas como ultimo hombre,Errores que llevan a gol,Penaltis parados,Unnamed: 56,Penaltis cometidos,Penaltis fallados
343,J10,9.0,79.0,74.0,8.0,7.0,,5.0,3.0,4.0,,,1.0,1.0,,2.0,,1.0,1.0,90.0,97.0,,9.0,0,1,3.0,0,7,5.0,1.0,,1.0,1.0,1.0,,3.0,,1.0,,,,,,,,,,,,,,,,,,
343,J11,6.0,52.0,50.0,6.0,1.0,,4.0,7.0,1.0,,,1.0,1.0,,,,4.0,2.0,63.0,64.0,,4.0,0,1,2.0,0,0,6.0,,1.0,,2.0,1.0,,,,,,,,,,,,,,,,,,,,,,
343,J12,8.0,25.0,23.0,5.0,6.0,,,4.0,,,,,,,,1.0,3.0,1.0,18.0,37.0,,6.0,,2.0,0,3,3.0,,,,,,,3.0,,1.0,,,,,,,,,,,,,,,,,,
343,J13,9.0,80.0,75.0,6.0,2.0,,,5.0,,,,,,,,2.0,5.0,,90.0,95.0,,8.0,0,1,2.0,0,1,5.0,1.0,,1.0,,,,1.0,,,,,1.0,,,,,,,,,,,,,,,
343,J14,8.0,123.0,112.0,11.0,5.0,,,4.0,,,,,3.0,,,1.0,1.0,2.0,90.0,137.0,,14.0,0,3,1.0,0,1,9.0,,,1.0,,1.0,,2.0,,,,,,,,,,,,,,,,,,,,
343,J15,10.0,130.0,122.0,18.0,5.0,,5.0,7.0,4.0,,,,,,,2.0,3.0,4.0,90.0,148.0,,13.0,,1.0,0,2,17.0,1.0,,,1.0,,,,,1.0,1.0,,,,,,,,,,,,,,,,,
343,J16,8.0,110.0,104.0,11.0,5.0,,1.0,4.0,1.0,,,,,,,,3.0,1.0,83.0,121.0,,10.0,,1.0,0,1,10.0,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,
343,J17,8.0,89.0,84.0,11.0,1.0,,3.0,3.0,2.0,,,,,,,,1.0,2.0,79.0,96.0,,7.0,0,0,4.0,0,1,11.0,,1.0,1.0,,,,,,,,,,,,,,,,,,,,,,,,
343,J18,8.0,79.0,74.0,8.0,8.0,1.0,9.0,4.0,4.0,1.0,,,,,,,2.0,1.0,90.0,102.0,,15.0,,3.0,0,1,6.0,1.0,1.0,,2.0,1.0,,1.0,,1.0,,,,,,,,,,,,,,,,,,
343,J19,6.0,81.0,76.0,6.0,2.0,,1.0,3.0,1.0,,,,,,,,2.0,1.0,67.0,90.0,,7.0,0,0,,0,1,3.0,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,
343,J22,11.0,92.0,88.0,14.0,8.0,,3.0,3.0,1.0,1.0,1.0,1.0,,,,,2.0,,90.0,106.0,,8.0,0,0,4.0,0,5,13.0,1.0,1.0,,1.0,,,5.0,,2.0,,,,,,,,,,,,,,,,,,
343,J23,11.0,103.0,96.0,18.0,2.0,,2.0,4.0,1.0,,,1.0,1.0,,,,4.0,,90.0,117.0,,8.0,0,1,3.0,0,2,16.0,,1.0,,,,1.0,2.0,,,,,,,,,,,,,,,,,,,,
343,J24,8.0,63.0,62.0,14.0,2.0,,1.0,4.0,1.0,1.0,1.0,,,,,,2.0,1.0,70.0,69.0,,1.0,,1.0,0,1,14.0,,,,,,,2.0,,,,,,,,,,,,,,,,,,,,
343,J25,7.0,34.0,33.0,6.0,1.0,,,3.0,,,,1.0,,,,1.0,1.0,2.0,20.0,40.0,,2.0,0,1,1.0,0,0,5.0,,,,,,,,,,,,,,,,,,,,,,,,,,,
343,J26,10.0,117.0,110.0,21.0,6.0,,3.0,7.0,1.0,,,,2.0,,,,3.0,4.0,90.0,138.0,,14.0,0,1,4.0,0,1,18.0,,,,2.0,,,1.0,,,1.0,,,,,,,,,,,,,,,,,
343,J27,5.0,89.0,85.0,5.0,1.0,,2.0,,1.0,,,,,,,1.0,,,63.0,95.0,,5.0,0,1,,0,0,4.0,,,2.0,1.0,,1.0,,,,,,,,,,,,,,,,,,,,,
343,J28,5.0,19.0,17.0,1.0,1.0,,,2.0,,,,,,,,,1.0,1.0,12.0,22.0,,3.0,,,0,0,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,
343,J29,3.0,15.0,15.0,5.0,1.0,,,1.0,,,,,,,,,,1.0,21.0,17.0,,,,,0,0,5.0,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,
53407,J1,3.0,66.0,59.0,4.0,2.0,,2.0,1.0,,1.0,,,,,,,,1.0,79.0,74.0,,11.0,0,,0,0,,,1.0,,,,,,,,1.0,,,,,,,,,,,,,,,,,
53407,J2,11.0,96.0,89.0,3.0,10.0,1.0,1.0,5.0,,,,,1.0,,,1.0,,5.0,90.0,114.0,,14.0,0,1,6.0,0,9,1.0,1.0,,1.0,,1.0,,3.0,,1.0,,,,,,,,,,,,,,,,,,
53407,J3,6.0,38.0,32.0,2.0,4.0,,4.0,3.0,,1.0,1.0,1.0,,,,1.0,1.0,1.0,86.0,55.0,,13.0,0,1,2.0,0,2,2.0,,1.0,1.0,3.0,,,1.0,,1.0,1.0,,,,,,,,,,,,,,,,,
53407,J4,8.0,48.0,40.0,3.0,4.0,,1.0,4.0,,2.0,2.0,,,,3.0,,1.0,1.0,90.0,65.0,,12.0,0,1,3.0,0,3,2.0,1.0,,1.0,1.0,,,2.0,,,,,,,,,,,,,,,,,,,,
53407,J5,2.0,12.0,11.0,1.0,,,2.0,3.0,,4.0,2.0,,,,,,1.0,,26.0,19.0,,3.0,0,4,1.0,,1.0,,,1.0,,,,,1.0,,,,,,,,,,,,,,,,,,,
53407,J6,6.0,59.0,54.0,3.0,4.0,1.0,1.0,2.0,,,,,,,,,1.0,1.0,90.0,68.0,,10.0,0,0,3.0,0,1,3.0,,,1.0,,,,,,1.0,,,,,,,,,,,,,,,,,,
53407,J7,2.0,45.0,37.0,,3.0,1.0,3.0,2.0,1.0,,,,,,,,1.0,1.0,90.0,51.0,,12.0,0,,0,1,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,
53407,J8,6.0,50.0,46.0,2.0,9.0,1.0,2.0,2.0,,2.0,1.0,1.0,,,1.0,,,1.0,90.0,65.0,,11.0,0,0,2.0,0,5,1.0,,,,,,,3.0,,,,,,,,,,,,,,,,,,,,
53407,J9,8.0,111.0,101.0,4.0,10.0,,2.0,,2.0,,,1.0,,,,1.0,,,90.0,127.0,,17.0,0,1,3.0,0,3,3.0,,,1.0,,,,3.0,,,,,,,,,,,,,,,,,,,,
53407,J10,4.0,70.0,60.0,6.0,3.0,,2.0,1.0,1.0,1.0,,,,,1.0,1.0,,1.0,90.0,79.0,,16.0,,1.0,0,0,4.0,,,,,,,,,,,,,,,,,,,,,,,,,,,
